unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
"87E1551E-599E-6405-E053-6C04A8C0B2EE","190500","2019-02-28","M18 7SU","S","Y","F","","9","MANNERING STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-599E-6405-E053-6C04A8C0B2EE/current"
"8F1B26BD-E7D5-53DB-E053-6C04A8C03649","187950","2019-02-22","M18 7SU","S","Y","F","","11","MANNERING STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-E7D5-53DB-E053-6C04A8C03649/current"
"85866A64-F61A-143F-E053-6B04A8C06A15","193500","2019-02-22","M18 7SU","S","Y","F","","13","MANNERING STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A64-F61A-143F-E053-6B04A8C06A15/current"
"8A78B2AF-C426-5CB0-E053-6B04A8C0F504","209950","2019-04-24","M18 7SU","D","Y","F","","15","MANNERING STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-C426-5CB0-E053-6B04A8C0F504/current"
"87E1551E-597B-6405-E053-6C04A8C0B2EE","196950","2019-03-22","M18 7SU","D","Y","F","","17","MANNERING STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-597B-6405-E053-6C04A8C0B2EE/current"
"87E1551E-5953-6405-E053-6C04A8C0B2EE","236950","2019-03-20","M18 7SU","D","Y","F","","19","MANNERING STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-5953-6405-E053-6C04A8C0B2EE/current"
"8A78B2AF-C404-5CB0-E053-6B04A8C0F504","236950","2019-03-08","M18 7SU","D","Y","F","","21","MANNERING STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-C404-5CB0-E053-6B04A8C0F504/current"
"8CAC1318-6FCA-0253-E053-6B04A8C08E51","159950","2019-04-04","M18 7SU","S","Y","F","","23","MANNERING STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-6FCA-0253-E053-6B04A8C08E51/current"
"8F1B26BD-E7C5-53DB-E053-6C04A8C03649","159950","2019-07-03","M18 7SU","S","Y","F","","25","MANNERING STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-E7C5-53DB-E053-6C04A8C03649/current"
"919FEC05-76C4-9A90-E053-6C04A8C0A300","238950","2019-08-09","M18 7SU","D","Y","F","","27","MANNERING STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-76C4-9A90-E053-6C04A8C0A300/current"
"93E6821E-87A0-40FD-E053-6B04A8C0C1DF","193950","2019-07-09","M18 7SU","S","Y","F","","29","MANNERING STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-87A0-40FD-E053-6B04A8C0C1DF/current"
"93E6821E-8902-40FD-E053-6B04A8C0C1DF","193950","2019-08-09","M18 7SU","S","Y","F","","31","MANNERING STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-8902-40FD-E053-6B04A8C0C1DF/current"
"93E6821E-8799-40FD-E053-6B04A8C0C1DF","193950","2019-08-09","M18 7SU","S","Y","F","","33","MANNERING STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-8799-40FD-E053-6B04A8C0C1DF/current"
"93E6821E-883D-40FD-E053-6B04A8C0C1DF","193950","2019-08-19","M18 7SU","S","Y","F","","35","MANNERING STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-883D-40FD-E053-6B04A8C0C1DF/current"
"98C75472-0D88-72E9-E053-6B04A8C042F0","239950","2019-10-17","M18 7SU","D","Y","F","","37","MANNERING STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75472-0D88-72E9-E053-6B04A8C042F0/current"
"9B361206-7429-1904-E053-6B04A8C0EEB5","182000","2019-10-22","M18 7SU","D","Y","F","","41","MANNERING STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-7429-1904-E053-6B04A8C0EEB5/current"
"9B361206-74C3-1904-E053-6B04A8C0EEB5","241000","2019-11-08","M18 7SU","D","Y","F","","43","MANNERING STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-74C3-1904-E053-6B04A8C0EEB5/current"
"98C75472-0DC2-72E9-E053-6B04A8C042F0","241000","2019-10-25","M18 7SU","D","Y","F","","45","MANNERING STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75472-0DC2-72E9-E053-6B04A8C042F0/current"
"98C75472-0DC1-72E9-E053-6B04A8C042F0","182000","2019-10-25","M18 7SU","D","Y","F","","47","MANNERING STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75472-0DC1-72E9-E053-6B04A8C042F0/current"
"9B361206-74AE-1904-E053-6B04A8C0EEB5","212950","2019-11-01","M18 7SU","S","Y","F","","49","MANNERING STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-74AE-1904-E053-6B04A8C0EEB5/current"
"9B361206-74A2-1904-E053-6B04A8C0EEB5","192000","2019-11-15","M18 7SU","S","Y","F","","51","MANNERING STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-74A2-1904-E053-6B04A8C0EEB5/current"
"9B361206-74FD-1904-E053-6B04A8C0EEB5","192000","2019-11-22","M18 7SU","S","Y","F","","57","MANNERING STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-74FD-1904-E053-6B04A8C0EEB5/current"
"87E1551E-595E-6405-E053-6C04A8C0B2EE","187950","2019-03-29","M18 7SW","S","Y","F","","14","MANNERING STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-595E-6405-E053-6C04A8C0B2EE/current"
"85866A64-F652-143F-E053-6B04A8C06A15","187950","2019-02-21","M18 7SW","S","Y","F","","16","MANNERING STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A64-F652-143F-E053-6B04A8C06A15/current"
"85866A64-F5D8-143F-E053-6B04A8C06A15","229950","2019-02-22","M18 7SW","D","Y","F","","18","MANNERING STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A64-F5D8-143F-E053-6B04A8C06A15/current"
"8A78B2AF-C397-5CB0-E053-6B04A8C0F504","229950","2019-03-08","M18 7SW","D","Y","F","","20","MANNERING STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-C397-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-C2FE-5CB0-E053-6B04A8C0F504","204950","2019-03-29","M18 7SX","S","Y","F","","1","WEAVING WAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-C2FE-5CB0-E053-6B04A8C0F504/current"
"965B6D91-9A76-95E4-E053-6C04A8C07729","204950","2019-05-09","M18 7SX","S","Y","F","","2","WEAVING WAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-9A76-95E4-E053-6C04A8C07729/current"
"8CAC1318-7038-0253-E053-6B04A8C08E51","203950","2019-05-17","M18 7SX","S","Y","F","","4","WEAVING WAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-7038-0253-E053-6B04A8C08E51/current"
"8CAC1318-7098-0253-E053-6B04A8C08E51","193950","2019-05-16","M18 7SX","S","Y","F","","6","WEAVING WAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-7098-0253-E053-6B04A8C08E51/current"
"919FEC05-7689-9A90-E053-6C04A8C0A300","177500","2019-07-12","M18 7SX","S","Y","F","","8","WEAVING WAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-7689-9A90-E053-6C04A8C0A300/current"
"919FEC05-767A-9A90-E053-6C04A8C0A300","177500","2019-07-12","M18 7SX","S","Y","F","","10","WEAVING WAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-767A-9A90-E053-6C04A8C0A300/current"
"8A78B2AF-C342-5CB0-E053-6B04A8C0F504","187950","2019-03-28","M18 7SX","S","Y","F","","11","WEAVING WAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-C342-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-C346-5CB0-E053-6B04A8C0F504","187950","2019-04-25","M18 7SX","S","Y","F","","13","WEAVING WAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-C346-5CB0-E053-6B04A8C0F504/current"
"965B6D91-9A87-95E4-E053-6C04A8C07729","236950","2019-04-25","M18 7SX","D","Y","F","","15","WEAVING WAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-9A87-95E4-E053-6C04A8C07729/current"
"93E6821E-8831-40FD-E053-6B04A8C0C1DF","177500","2019-08-16","M18 7SX","S","Y","F","","16","WEAVING WAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-8831-40FD-E053-6B04A8C0C1DF/current"
"93E6821E-88BE-40FD-E053-6B04A8C0C1DF","177500","2019-08-16","M18 7SX","S","Y","F","","18","WEAVING WAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-88BE-40FD-E053-6B04A8C0C1DF/current"
"8A78B2AF-C353-5CB0-E053-6B04A8C0F504","159950","2019-04-24","M18 7SX","S","Y","F","","19","WEAVING WAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-C353-5CB0-E053-6B04A8C0F504/current"
"93E6821E-88D2-40FD-E053-6B04A8C0C1DF","194950","2019-08-23","M18 7SX","S","Y","F","","20","WEAVING WAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-88D2-40FD-E053-6B04A8C0C1DF/current"
"8CAC1318-6FEE-0253-E053-6B04A8C08E51","159950","2019-05-16","M18 7SX","S","Y","F","","21","WEAVING WAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-6FEE-0253-E053-6B04A8C08E51/current"
"93E6821E-88BF-40FD-E053-6B04A8C0C1DF","206950","2019-08-23","M18 7SX","S","Y","F","","22","WEAVING WAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-88BF-40FD-E053-6B04A8C0C1DF/current"
"93E6821E-8838-40FD-E053-6B04A8C0C1DF","206950","2019-08-23","M18 7SX","S","Y","F","","24","WEAVING WAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-8838-40FD-E053-6B04A8C0C1DF/current"
"965B6D91-9980-95E4-E053-6C04A8C07729","159950","2019-09-06","M18 7SX","S","Y","F","","31","WEAVING WAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-9980-95E4-E053-6C04A8C07729/current"
"965B6D91-9928-95E4-E053-6C04A8C07729","159950","2019-09-06","M18 7SX","S","Y","F","","33","WEAVING WAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-9928-95E4-E053-6C04A8C07729/current"
"965B6D91-9AE6-95E4-E053-6C04A8C07729","240000","2019-09-20","M18 7SX","D","Y","F","","37","WEAVING WAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-9AE6-95E4-E053-6C04A8C07729/current"
"965B6D91-9A99-95E4-E053-6C04A8C07729","194950","2019-09-20","M18 7SX","D","Y","F","","39","WEAVING WAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-9A99-95E4-E053-6C04A8C07729/current"
"98C75472-0D84-72E9-E053-6B04A8C042F0","212950","2019-10-23","M18 7SX","D","Y","F","","49","WEAVING WAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75472-0D84-72E9-E053-6B04A8C042F0/current"
"8CAC1318-6D8E-0253-E053-6B04A8C08E51","165000","2019-05-31","M18 7TL","T","N","F","","22","FYLDE LANE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-6D8E-0253-E053-6B04A8C08E51/current"
"8A78B2AF-C14B-5CB0-E053-6B04A8C0F504","162000","2019-04-12","M18 7TN","S","N","F","","77","SHILLINGFORD ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-C14B-5CB0-E053-6B04A8C0F504/current"
"965B6D92-4D16-95E4-E053-6C04A8C07729","170000","2019-09-10","M18 7TN","D","N","F","","96","SHILLINGFORD ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","B","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D92-4D16-95E4-E053-6C04A8C07729/current"
"85866A64-F365-143F-E053-6B04A8C06A15","180000","2019-03-14","M18 7TP","D","N","F","","14","HAMSTERLEY AVENUE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A64-F365-143F-E053-6B04A8C06A15/current"
"9B361206-7202-1904-E053-6B04A8C0EEB5","170000","2019-11-07","M18 7TQ","S","N","F","","40","SHILLINGFORD ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-7202-1904-E053-6B04A8C0EEB5/current"
"9B361206-723F-1904-E053-6B04A8C0EEB5","165000","2019-10-18","M18 7TR","S","N","F","","7","FLEMISH CRESCENT","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-723F-1904-E053-6B04A8C0EEB5/current"
"85866A64-F393-143F-E053-6B04A8C06A15","160000","2019-03-12","M18 7TS","T","N","F","","82","SHILLINGFORD ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A64-F393-143F-E053-6B04A8C06A15/current"
"85866A64-B9A9-143F-E053-6B04A8C06A15","201500","2019-03-01","M18 7WB","S","N","F","","8","KINGSDALE ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A64-B9A9-143F-E053-6B04A8C06A15/current"
"93E6821E-7043-40FD-E053-6B04A8C0C1DF","153000","2019-09-20","M18 7WJ","T","N","F","","20","LEVENSHULME ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-7043-40FD-E053-6B04A8C0C1DF/current"
"9B361206-733B-1904-E053-6B04A8C0EEB5","154000","2019-09-20","M18 8BA","T","N","L","","94","CROSSLEY STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-733B-1904-E053-6B04A8C0EEB5/current"
"919FEC05-76F5-9A90-E053-6C04A8C0A300","160000","2019-07-05","M18 8BB","T","N","L","","20","YALE ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-76F5-9A90-E053-6C04A8C0A300/current"
"8355F009-2AC7-55C5-E053-6B04A8C0D090","195000","2019-01-30","M18 8BN","D","N","L","","2","VASSER ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8355F009-2AC7-55C5-E053-6B04A8C0D090/current"
"8CAC1318-6F79-0253-E053-6B04A8C08E51","185995","2019-03-18","M18 8DN","S","Y","L","","2","HOLDNESS ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-6F79-0253-E053-6B04A8C08E51/current"
"8F1B26BD-E597-53DB-E053-6C04A8C03649","189209","2019-03-29","M18 8DN","S","Y","F","","4","HOLDNESS ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-E597-53DB-E053-6C04A8C03649/current"
"98C75472-0A6C-72E9-E053-6B04A8C042F0","180000","2019-10-23","M18 8GZ","S","N","L","","5","BUTTERTON DRIVE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75472-0A6C-72E9-E053-6B04A8C042F0/current"
"919FEC05-5C47-9A90-E053-6C04A8C0A300","156000","2019-07-24","M18 8NN","T","N","L","","15","SEYMOUR STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-5C47-9A90-E053-6C04A8C0A300/current"
"919FEC05-5C82-9A90-E053-6C04A8C0A300","179995","2019-08-09","M18 8UB","S","N","L","","38","GARLICK STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-5C82-9A90-E053-6C04A8C0A300/current"
"8CAC1318-5AF8-0253-E053-6B04A8C08E51","168000","2019-05-24","M18 8UL","T","N","L","","58","HIGH BANK","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-5AF8-0253-E053-6B04A8C08E51/current"
"85866A64-DE41-143F-E053-6B04A8C06A15","150000","2019-02-20","M18 8UY","S","N","F","","21","UNDERWOOD CLOSE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A64-DE41-143F-E053-6B04A8C06A15/current"
"919FEC05-5D70-9A90-E053-6C04A8C0A300","160000","2019-08-15","M18 8UY","S","N","F","","31","UNDERWOOD CLOSE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-5D70-9A90-E053-6C04A8C0A300/current"
"965B6D91-5792-95E4-E053-6C04A8C07729","152000","2019-10-01","M18 8XH","S","N","F","","8","ROOKERY AVENUE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-5792-95E4-E053-6C04A8C07729/current"
"8A78B2AF-8605-5CB0-E053-6B04A8C0F504","155000","2019-03-29","M18 8XQ","S","N","F","","9","FORSHAW AVENUE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-8605-5CB0-E053-6B04A8C0F504/current"
"965B6D91-5574-95E4-E053-6C04A8C07729","247000","2019-09-27","M19 1AD","S","N","F","","3","BROOKTHORPE AVENUE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-5574-95E4-E053-6C04A8C07729/current"
"919FEC05-5C4F-9A90-E053-6C04A8C0A300","251000","2019-07-25","M19 1AE","S","N","F","","19","BOURNELEA AVENUE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-5C4F-9A90-E053-6C04A8C0A300/current"
"8355F008-F686-55C5-E053-6B04A8C0D090","280000","2019-02-11","M19 1AR","T","N","F","","75","BROADHILL ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8355F008-F686-55C5-E053-6B04A8C0D090/current"
"87E1551E-485F-6405-E053-6C04A8C0B2EE","272000","2019-03-29","M19 1AU","S","N","F","","224","MAULDETH ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-485F-6405-E053-6C04A8C0B2EE/current"
"87E1551E-2520-6405-E053-6C04A8C0B2EE","173000","2019-04-04","M19 1BZ","T","N","F","","50","BROADLEA ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-2520-6405-E053-6C04A8C0B2EE/current"
"8355F008-F952-55C5-E053-6B04A8C0D090","192000","2019-02-08","M19 1DA","S","N","F","","4","BURNBRAY AVENUE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8355F008-F952-55C5-E053-6B04A8C0D090/current"
"919FEC05-5D6E-9A90-E053-6C04A8C0A300","230000","2019-07-26","M19 1DN","S","N","L","","22","SHAWBROOK ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-5D6E-9A90-E053-6C04A8C0A300/current"
"9B361206-5EDF-1904-E053-6B04A8C0EEB5","235000","2019-11-22","M19 1DS","S","N","F","","16","PEARN ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-5EDF-1904-E053-6B04A8C0EEB5/current"
"8A78B2AF-8BBF-5CB0-E053-6B04A8C0F504","197500","2019-04-26","M19 1DX","T","N","F","","290","ERRWOOD ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-8BBF-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-C3E0-5CB0-E053-6B04A8C0F504","295000","2019-04-05","M19 1DZ","T","Y","L","","290","MAULDETH ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-C3E0-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-C2D1-5CB0-E053-6B04A8C0F504","295000","2019-04-05","M19 1DZ","T","Y","L","","292","MAULDETH ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-C2D1-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-C387-5CB0-E053-6B04A8C0F504","295000","2019-04-12","M19 1DZ","T","Y","L","","294","MAULDETH ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-C387-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-C345-5CB0-E053-6B04A8C0F504","295000","2019-04-12","M19 1DZ","T","Y","L","","296","MAULDETH ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-C345-5CB0-E053-6B04A8C0F504/current"
"8F1B26BD-E60E-53DB-E053-6C04A8C03649","299950","2019-04-18","M19 1DZ","T","Y","L","","298","MAULDETH ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-E60E-53DB-E053-6C04A8C03649/current"
"8CAC1318-7078-0253-E053-6B04A8C08E51","299950","2019-04-26","M19 1DZ","S","Y","L","","300","MAULDETH ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-7078-0253-E053-6B04A8C08E51/current"
"965B6D91-99F8-95E4-E053-6C04A8C07729","299950","2019-04-26","M19 1DZ","S","Y","L","","302","MAULDETH ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-99F8-95E4-E053-6C04A8C07729/current"
"8A78B2AF-C3FC-5CB0-E053-6B04A8C0F504","299950","2019-04-18","M19 1DZ","S","Y","L","","304","MAULDETH ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-C3FC-5CB0-E053-6B04A8C0F504/current"
"98C75472-0C54-72E9-E053-6B04A8C042F0","325000","2019-07-12","M19 1DZ","S","Y","L","","308","MAULDETH ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75472-0C54-72E9-E053-6B04A8C042F0/current"
"8A78B2AF-C2D7-5CB0-E053-6B04A8C0F504","325000","2019-03-22","M19 1DZ","S","Y","L","","310","MAULDETH ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-C2D7-5CB0-E053-6B04A8C0F504/current"
"93E6821E-4869-40FD-E053-6B04A8C0C1DF","251500","2019-09-13","M19 1DZ","T","N","F","","311","MAULDETH ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-4869-40FD-E053-6B04A8C0C1DF/current"
"8CAC1318-39FD-0253-E053-6B04A8C08E51","217450","2019-05-23","M19 1EA","S","N","F","","463","BURNAGE LANE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-39FD-0253-E053-6B04A8C08E51/current"
"85866A64-B6CE-143F-E053-6B04A8C06A15","315000","2019-03-15","M19 1EE","S","N","F","","155","BURNAGE LANE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A64-B6CE-143F-E053-6B04A8C06A15/current"
